target,kNN_graph,edge_metrics,fw_source,K,p,mu_used,RMSE_scaled,RelRMSE_scaled_pct,RMSE_orig,RelRMSE_orig_pct,R2,best_epoch,best_lr,source_file
Age,25.0,l2,none,3200.0,1000000.0,1.7677669529663694e-18,0.4927469104379767,48.12444346931966,9.585060646596355,28.728927488353037,0.7681223667280198,120,0.0097655332711616,PGNN_ALL_RESULTS_May12/male_pgnn_target-AGE_l2_fw-none_80pct_knn25/age/results_knn25_l2_fw-none_K3200_p1000000.0_mu1.77e-18.csv
Age,25.0,l2,none,15.0,3.0,0.0081649658092772,0.5308132995139315,51.84222180615106,10.325538949896124,30.94833415321871,0.7309118144308099,94,0.0092611971691567,PGNN_ALL_RESULTS_May12/male_pgnn_target-AGE_l2_fw-none_80pct_knn25/age/results_knn25_l2_fw-none_K15_p3.0_mu0.00816.csv
Age,25.0,l2,none,15.0,5.0,0.0024494897427831,0.5518471875953131,53.89650999440721,10.734696443213789,32.17468590937723,0.7091636361266281,72,0.0087420158948829,PGNN_ALL_RESULTS_May12/male_pgnn_target-AGE_l2_fw-none_80pct_knn25/age/results_knn25_l2_fw-none_K15_p5.0_mu0.00245.csv
Age,25.0,l2,none,800.0,10000.0,3.5355339059327374e-13,0.5302400857248536,51.78623851330038,10.314388763002514,30.91491413402855,0.7314926656477554,84,0.0090279758085674,PGNN_ALL_RESULTS_May12/male_pgnn_target-AGE_l2_fw-none_80pct_knn25/age/results_knn25_l2_fw-none_K800_p10000.0_mu3.54e-13.csv
Age,25.0,l2,none,10.0,3.0,0.01,0.571092848433462,55.77614982048334,11.109068710178851,33.29677726673436,0.6885240761963787,50,0.0082569037570196,PGNN_ALL_RESULTS_May12/male_pgnn_target-AGE_l2_fw-none_80pct_knn25/age/results_knn25_l2_fw-none_K10_p3.0_mu0.01.csv
Age,25.0,l2,none,80.0,10.0,3.535533905932738e-05,0.5706342832109537,55.731363753518494,11.100148788017949,33.270041932821435,0.6890240813441619,50,0.0082569037570196,PGNN_ALL_RESULTS_May12/male_pgnn_target-AGE_l2_fw-none_80pct_knn25/age/results_knn25_l2_fw-none_K80_p10.0_mu3.54e-05.csv
Age,25.0,l2,none,30.0,5.0,0.0017320508075688,0.5437486345385742,53.10555960891235,10.577161260987786,31.70251186751112,0.7176372532832939,67,0.0086249673641049,PGNN_ALL_RESULTS_May12/male_pgnn_target-AGE_l2_fw-none_80pct_knn25/age/results_knn25_l2_fw-none_K30_p5.0_mu0.00173.csv
Age,25.0,l2,none,10.0,2.0,0.02,0.5234700690277544,51.1250404846079,10.182696032468908,30.52019666214832,0.7383054076786508,131,0.0099036200483983,PGNN_ALL_RESULTS_May12/male_pgnn_target-AGE_l2_fw-none_80pct_knn25/age/results_knn25_l2_fw-none_K10_p2.0_mu0.02.csv
Age,25.0,l2,none,100.0,100.0,1.0000000000000001e-07,0.5128697354883756,50.08975210153446,9.976495156851843,29.902158840369797,0.7487967908516868,184,0.0097023139142105,PGNN_ALL_RESULTS_May12/male_pgnn_target-AGE_l2_fw-none_80pct_knn25/age/results_knn25_l2_fw-none_K100_p100.0_mu1e-07.csv
Age,25.0,l2,none,1600.0,1000000.0,2.500000000000001e-18,0.5703242857423628,55.70108765165604,11.094118545692124,33.25196772328816,0.6893618653338505,69,0.008671485117228,PGNN_ALL_RESULTS_May12/male_pgnn_target-AGE_l2_fw-none_80pct_knn25/age/results_knn25_l2_fw-none_K1600_p1000000.0_mu2.5e-18.csv
Age,25.0,l2,none,400.0,10000.0,5e-13,0.492746390461968,48.12439268552881,9.58505012350084,28.7288959478903,0.7681228561100538,130,0.0098933973470633,PGNN_ALL_RESULTS_May12/male_pgnn_target-AGE_l2_fw-none_80pct_knn25/age/results_knn25_l2_fw-none_K400_p10000.0_mu5e-13.csv
